Position_X1,Position_Y1,Position_X2,Position_Y2,Position_X3,Position_Y3,Velocity_X1,Velocity_Y1,Velocity_X2,Velocity_Y2,Velocity_X3,Velocity_Y3,Momentum_X1,Momentum_Y1,Momentum_X2,Momentum_Y2,Momentum_X3,Momentum_Y3
36955920063.306274,212168794124.06827,-99999809218.0029,-245999896185.3963,123633273737.74767,89476248211.77962,-10614.880951014398,22108.548341161535,0.03215955403184149,-29999.97587376376,12198.0956739965,-11694.808257052766,-6.339206903945799e+28,1.320322506934167e+29,6.396535296933272e+28,-5.9669952012916115e+34,8.963160701252629e+26,-8.593345107282372e+26
36849754627.6668,212389823986.73212,-99999808896.35576,-246299895943.96442,123755209396.19577,89359232179.37096,-10616.543563947118,22102.986266383803,0.03216471339648846,-29999.975856812525,12193.56584480999,-11701.603240865707,-6.340199816389219e+28,1.3199903398284408e+29,6.397561494561554e+28,-5.966995197920011e+34,8.95983218276638e+26,-8.598338061388122e+26
36743572627.55729,212610798328.8662,-99999808574.65721,-246599895702.36334,123877099805.73221,89242148271.1708,-10618.200010951266,22097.434213410612,0.032169854065423414,-29999.975839891653,12189.040953644177,-11708.390820014973,-6.341189046540096e+28,1.3196587712248819e+29,6.398583973612717e+28,-5.966995194554449e+34,8.956507292737741e+26,-8.603325574547001e+26
36637374124.38036,212831717250.4522,-99999808252.90746,-246899895460.59335,123998945015.6382,89124996561.07747,-10619.850317692672,22091.892158598966,0.03217497611607411,-29999.975823001074,12184.52099059906,-11715.171009334326,-6.342174609726064e+28,1.3193277997115303e+29,6.3996027494871405e+28,-5.966995191194913e+34,8.953186023892188e+26,-8.608307657658862e+26
36531159179.2832,213052580851.23584,-99999807931.10666,-247199895218.65475,124120745075.09624,89007777122.84132,-10621.494509715725,22086.36007836321,0.03218007962550261,-29999.975806140716,12180.005945803188,-11721.943823614856,-6.343156521202232e+28,1.3189974238798509e+29,6.400617837512468e+28,-5.9669951878413885e+34,8.949868368976182e+26,-8.613284321592196e+26
36424927853.15876,213273389230.7276,-99999807609.255,-247499894976.54785,124242500033.19037,88890490030.06528,-10623.13261244401,22080.83794917496,0.0321851646704072,-29999.97578931051,12175.495809413555,-11728.709277605136,-6.344134796151563e+28,1.3186676423247285e+29,6.401629252943991e+28,-5.96699518449386e+34,8.94655432075708e+26,-8.618255577184254e+26
36318680206.64695,213494142488.20322,-99999807287.35269,-247799894734.27295,124364209938.90652,88773135356.20517,-10624.764651180923,22075.32574756305,0.03219023132712427,-29999.97577251038,12170.990571615488,-11735.467386011387,-6.345109449685248e+28,1.3183384536444653e+29,6.402637010965017e+28,-5.966995181152314e+34,8.94324387202306e+26,-8.623221435241167e+26
36212416300.13585,213714840722.70435,-99999806965.3999,-248099894491.83035,124485874841.13275,88655713174.57019,-10626.390651110314,22069.82345011348,0.03219527967163022,-29999.975755740263,12166.490222622548,-11742.218163497631,-6.34608049684308e+28,1.318009856440777e+29,6.40364112668725e+28,-5.966995177816738e+34,8.939937015583048e+26,-8.628181906538059e+26
36106136193.76288,213935484033.03903,-99999806643.3968,-248399894249.22037,124607494788.65952,88538223558.32333,-10628.010637297091,22064.33103346933,0.032200309779543274,-29999.97573900008,12161.994752676419,-11748.96162468585,-6.347047952593824e+28,1.3176818493187886e+29,6.404641615151156e+28,-5.966995174487116e+34,8.936633744266632e+26,-8.633137001819161e+26
35999839947.416,214156072517.78235,-99999806321.34358,-248699894006.44327,124729069830.17998,88420666580.48177,-10629.624634687849,22058.848474330724,0.03220532172612541,-29999.975722289768,12157.504152046804,-11755.69778415614,-6.348011831835584e+28,1.3173544308870309e+29,6.405638491326344e+28,-5.966995171163434e+34,8.933334050923991e+26,-8.638086731797931e+26
35893527620.734886,214376606275.2769,-99999805999.24043,-248999893763.49936,124850600014.29028,88303042313.9173,-10631.232668111477,22053.37574945474,0.03221031558628415,-29999.97570560925,12153.01841103132,-11762.426656446874,-6.348972149396174e+28,1.3170275997574371e+29,6.406631770111917e+28,-5.96699516784568e+34,8.930037928425814e+26,-8.643031107157164e+26
35787199273.11209,214597085403.63345,-99999805677.08752,-249299893520.38895,124972085389.48984,88185350831.35675,-10632.83476227978,22047.91283565536,0.032215291434574425,-29999.975688958457,12148.537519955393,-11769.148256054852,-6.349928920033485e+28,1.316701354545338e+29,6.4076214663368525e+28,-5.966995164533837e+34,8.926745369663222e+26,-8.647970138549105e+26
35680854963.694214,214817510000.73148,-99999805354.88503,-249599893277.1123,125093526004.18156,88067592205.3824,-10634.430941788069,22042.459709803403,0.032220249345200395,-29999.97567233732,12144.061469172151,-11775.862597435453,-6.350882158435835e+28,1.3163756938694593e+29,6.4086075947603585e+28,-5.966995161227893e+34,8.923456367547697e+26,-8.65290383659557e+26
35574494751.38306,215037880164.21973,-99999805032.63313,-249899893033.66977,125214921906.67218,87949766508.43237,-10636.021231115785,22037.016348826448,0.03222518939201728,-29999.975655745773,12139.590249062327,-11782.56969500279,-6.351831879222347e+28,1.3160506163519156e+29,6.409590170072237e+28,-5.966995157927834e+34,8.920170915010997e+26,-8.65783221188805e+26
35468118694.836784,215258195991.5168,-99999804710.33202,-250199892790.0616,125336273145.17252,87831873812.80107,-10637.605654627087,22031.582729708774,0.03223011164853316,-29999.975639183744,12135.12385003415,-11789.269563129872,-6.352778096943296e+28,1.315726120618208e+29,6.410569206893246e+28,-5.9669951546336465e+34,8.916889005005093e+26,-8.66275527498783e+26
35361726852.47107,215478457579.81174,-99999804387.98186,-250499892546.28812,125457579767.79774,87713914190.63959,-10639.184236571455,22026.158829491287,0.032235016187910775,-29999.97562265116,12130.662262523243,-11795.962216148744,-6.353720826080473e+28,1.3154022052972198e+29,6.411544719775453e+28,-5.966995151345315e+34,8.913610630502079e+26,-8.667673036426098e+26
35255319282.46023,215698665026.06445,-99999804065.58282,-250799892302.3496,125578841822.56767,87595887713.95609,-10640.757001084285,22020.744625271447,0.032239903082969305,-29999.975606147957,12126.205476992523,-11802.647668350644,-6.354660081047535e+28,1.3150788690212109e+29,6.412516723202594e+28,-5.966995148062829e+34,8.910335784494106e+26,-8.672585506704053e+26
35148896042.73835,215918818427.0065,-99999803743.1351,-251099892058.24634,125700059357.407,87477794454.61623,-10642.323972187476,22015.340094203202,0.032244772406186166,-29999.97558967406,12121.753483932102,-11809.325933986156,-6.355595876190361e+28,1.3147561104258152e+29,6.413485231590428e+28,-5.96699514478617e+34,8.907064459993307e+26,-8.677492696293028e+26
35042457191.00045,216138917879.14148,-99999803420.63885,-251399891813.97864,125821232420.14558,87359634484.34357,-10643.885173790024,22009.945213496914,0.03224962422969878,-29999.975573229407,12117.306273859174,-11815.997027265355,-6.356528225787403e+28,1.3144339281500358e+29,6.414450259287087e+28,-5.966995141515328e+34,8.903796650031721e+26,-8.682394615634582e+26
34936002784.70357,216358963478.74567,-99999803098.09427,-251699891569.54678,125942361058.51877,87241407874.71999,-10645.440629688605,22004.559960419287,0.032254458625306306,-29999.975556813923,12112.86383731793,-11822.660962357964,-6.357457144050035e+28,1.3141123208362399e+29,6.415411820573424e+28,-5.966995138250289e+34,8.900532347661214e+26,-8.687291275140631e+26
34829532881.06789,216578955321.8686,-99999802775.50151,-251999891324.95105,126063445320.16756,87123114697.18605,-10646.990363568151,21999.184312293288,0.03225927566447143,-29999.975540427542,12108.426164879444,-11829.317753393496,-6.3583826451229e+28,1.3137912871301552e+29,6.416369929663367e+28,-5.966995134991038e+34,8.897271545953415e+26,-8.692182685193541e+26
34723047537.077866,216798893504.33356,-99999802452.86076,-252299891080.19174,126184485252.63898,87004755023.04144,-10648.534399002441,21993.818246498075,0.03226407541832209,-29999.975524070196,12103.993247141583,-11835.967414461404,-6.359304743084258e+28,1.313470825680865e+29,6.417324600704263e+28,-5.966995131737562e+34,8.894014237999636e+26,-8.69706885614624e+26
34616546809.48332,217018778121.73825,-99999802130.17218,-252599890835.26917,126305480903.38626,86886328923.44533,-10650.072759454662,21988.46174046892,0.032268857957653184,-29999.975507741816,12099.565074728902,-11842.60995961123,-6.360223451946325e+28,1.313150935140804e+29,6.418275847777218e+28,-5.966995128489847e+34,8.890760416910797e+26,-8.701949798322332e+26
34510030754.800545,217238609269.45523,-99999801807.43594,-252899890590.1836,126426432319.76918,86767836469.4168,-10651.605468277994,21983.11477169714,0.032273623352928334,-29999.975491442332,12095.141638292547,-11849.245402852755,-6.361138785655618e+28,1.3128316141657533e+29,6.419223684897445e+28,-5.96699512524788e+34,8.887510075817363e+26,-8.706825522016204e+26
34403499429.313385,217458387042.63254,-99999801484.65222,-253199890344.9353,126547339549.05428,86649277731.83524,-10653.13254871617,21977.777317730004,0.032278371674281575,-29999.97547517168,12090.722928510157,-11855.873758156138,-6.362050758093297e+28,1.312512861414836e+29,6.420168126014605e+28,-5.966995122011647e+34,8.884263207869263e+26,-8.71169603749313e+26
34296952889.074345,217678111536.19424,-99999801161.8212,-253499890099.5246,126668202638.41513,86530652781.44072,-10654.654023904046,21972.449356170673,0.03228310299151905,-29999.975458929788,12086.308936085761,-11862.495039452067,-6.362959383075496e+28,1.3121946755505127e+29,6.421109185013138e+28,-5.966995118781135e+34,8.881019806235817e+26,-8.716561354989379e+26
34190391189.905663,217897782844.84103,-99999800838.94302,-253799889853.95175,126789021634.93263,86411961688.8344,-10656.169916868164,21967.13086467811,0.032287817374120724,-29999.975442716594,12081.89965174969,-11869.109260631902,-6.363864674353668e+28,1.3118770552385769e+29,6.422046875712612e+28,-5.96699511555633e+34,8.877779864105673e+26,-8.721421484712321e+26
34083814387.40039,218117401063.0507,-99999800516.01787,-254099889608.21707,126909796585.59521,86293204524.47891,-10657.680250527314,21961.821820967,0.03229251489124206,-29999.975426532026,12077.495066258472,-11875.71643554782,-6.364766645614912e+28,1.3115599991481494e+29,6.422981211868046e+28,-5.9669951123372195e+34,8.874543374686725e+26,-8.726276436840538e+26
33977222536.92346,218336966285.07877,-99999800193.04591,-254399889362.32083,127030527537.29916,86174381358.69878,-10659.185047693083,21956.522202807675,0.032297195611715686,-29999.97541037602,12073.095170394736,-11882.316578012958,-6.365665310482309e+28,1.3112435059516745e+29,6.423912207170249e+28,-5.96699510912379e+34,8.871310331206051e+26,-8.731126221523921e+26
33870615693.612755,218556478604.959,-99999799870.02731,-254699889116.2633,127151214536.84883,86055492261.68076,-10660.684331070419,21951.231988026022,0.03230185960405308,-29999.975394248508,12068.699954967118,-11888.909701801558,-6.366560682515254e+28,1.310927574324914e+29,6.424839875246158e+28,-5.966995105916028e+34,8.868080726909839e+26,-8.735970848883785e+26
33763993912.380173,218775938116.50406,-99999799546.96225,-254999888870.0448,127271857630.95694,85936537303.47426,-10662.178123258174,21945.95115450342,0.03230650693644621,-29999.97537814942,12064.309410810167,-11895.495820649105,-6.367452775209782e+28,1.3106122029469442e+29,6.425764229659151e+28,-5.966995102713919e+34,8.86485455506331e+26,-8.740810329012962e+26
33657357247.912678,218995344913.30582,-99999799223.85088,-255299888623.6656,127392456866.24478,85817516553.99173,-10663.666446749658,21940.679680176636,0.03231113767676919,-29999.97536207869,12059.923528784244,-11902.074948252473,-6.368341601998896e+28,1.3102973905001487e+29,6.426685283909392e+28,-5.966995099517451e+34,8.861631808950663e+26,-8.745644671975918e+26
33550705754.673347,219214699088.7362,-99999798900.69336,-255599888377.12595,127513012289.24254,85698430083.00903,-10665.149323933176,21935.417543037758,0.03231575189257992,-29999.975346036255,12055.542299775434,-11908.647098270068,-6.369227176252893e+28,1.309983135670215e+29,6.427603051434146e+28,-5.966995096326611e+34,8.858412481874988e+26,-8.750473887808846e+26
33444039486.90242,219434000735.94754,-99999798577.48987,-255899888130.42618,127633523946.3895,85579277960.16582,-10666.626777092577,21930.1647211341,0.03232034965112172,-29999.975330022047,12051.165714695444,-11915.21228432196,-6.370109511279687e+28,1.3096694371461285e+29,6.428517545608109e+28,-5.966995093141385e+34,8.855196567158212e+26,-8.755297986519776e+26
33337358498.618343,219653249947.87323,-99999798254.24055,-256199887883.56653,127753991884.03432,85460060254.96591,-10668.09882840779,21924.921192568127,0.03232493101932492,-29999.975314035997,12046.793764481514,-11921.770519990032,-6.370988620325133e+28,1.3093562936201686e+29,6.429428779743726e+28,-5.96699508996176e+34,8.851984058141016e+26,-8.760116978088675e+26
33230662843.61879,219872446817.2282,-99999797930.94559,-256499887636.5473,127874416148.43529,85340777036.77773,-10669.565499955359,21919.686935497357,0.032329496063808534,-29999.975298078043,12042.426440096322,-11928.321818818113,-6.371864516573341e+28,1.3090437037879022e+29,6.4303367670915175e+28,-5.966995086787723e+34,8.848774948182778e+26,-8.764930872467549e+26
33123952575.4817,220091591436.50955,-99999797607.60513,-256799887389.36877,127994796785.76056,85221428374.83461,-10671.026813708977,21914.461928134282,0.03233404485088181,-29999.975282148116,12038.063732527891,-11934.866194312119,-6.372737213147001e+28,1.3087316663481793e+29,6.431241520840392e+28,-5.96699508361926e+34,8.845569230661495e+26,-8.769739679580544e+26
33017227747.5663,220310683897.997,-99999797284.21936,-257099887142.03125,128115133842.08846,85102014338.23521,-10672.482791540018,21909.24614874629,0.032338577446545835,-29999.97526624615,12033.705632789497,-11941.403659940192,-6.373606723107699e+28,1.3084201800031285e+29,6.432143054117967e+28,-5.966995080456359e+34,8.842366898973722e+26,-8.774543409324053e+26
32910488413.01412,220529724293.75357,-99999796960.78842,-257399886894.53497,128235427363.40765,84982534995.9439,-10673.93345521806,21904.039575655555,0.03234309391649515,-29999.97525037208,12029.352131919573,-11947.934229132834,-6.374473059456226e+28,1.3081092434581499e+29,6.433041379990884e+28,-5.966995077299006e+34,8.839167946534502e+26,-8.779342071566805e+26
32803734624.750004,220748712715.62595,-99999796637.31248,-257699886646.88022,128355677395.61748,84862990416.79106,-10675.378826411412,21898.842187238974,0.032347594326119285,-29999.975234525846,12025.003220981624,-11954.45791528305,-6.375336235132896e+28,1.3077988554219115e+29,6.433936511465126e+28,-5.96699507414719e+34,8.835972366777297e+26,-8.784135676149985e+26
32696966435.483128,220967649255.24524,-99999796313.7917,-257999886399.0673,128475883984.52812,84743380669.4736,-10676.818926687634,21893.65396192806,0.03235207874050437,-29999.975218707375,12020.658891064124,-11960.974731746479,-6.3761962630178555e+28,1.3074890146063438e+29,6.434828461486319e+28,-5.966995071000897e+34,8.832780153153918e+26,-8.788924232887313e+26
32590183897.70799,221186534004.0273,-99999795990.22623,-258299886151.09647,128596047175.86093,84623705822.55519,-10678.253777514059,21888.47487820886,0.032356547224434665,-29999.975202916605,12016.319133280438,-11967.48469184153,-6.377053155931396e+28,1.3071797197266333e+29,6.4357172429400545e+28,-5.966995067860113e+34,8.829591299134465e+26,-8.793707751565156e+26
32483387063.705406,221405367053.17352,-99999795666.61623,-258599885902.968,128716167015.24861,84503965944.46669,-10679.683400258304,21883.30491462187,0.032360999842394114,-29999.97518715347,12011.983938768724,-11973.987808849515,-6.37790692663426e+28,1.3068709695012182e+29,6.436602868652189e+28,-5.966995064724826e+34,8.826405798207258e+26,-8.798486241942624e+26
32376575985.543518,221624148493.67114,-99999795342.96185,-258899885654.68216,128836243548.23553,84384161103.50655,-10681.107816188785,21878.144049761926,0.03236543665856791,-29999.97517141791,12007.653298691845,-11980.48409601479,-6.378757587827943e+28,1.3065627626517823e+29,6.437485351389158e+28,-5.966995061595022e+34,8.823223643878767e+26,-8.803259713751667e+26
32269750715.078766,221842878416.2939,-99999795019.26328,-259199885406.23926,128956276820.27791,84264291367.8411,-10682.527046475228,21872.99226227814,0.03236985773684401,-29999.975155709857,12003.327204237272,-11986.973566544886,-6.379605152155007e+28,1.3062550979032507e+29,6.438364703858274e+28,-5.96699505847069e+34,8.820044829673547e+26,-8.808028176697182e+26
32162911303.956875,222061556911.60266,-99999794695.52065,-259499885157.63956,129076266876.74408,84144356805.50499,-10683.941112189177,21867.84953087379,0.032374263140814666,-29999.975140029244,11999.005646617008,-11993.456233610636,-6.3804496321993765e+28,1.3059479739837829e+29,6.439240938708036e+28,-5.966995055351816e+34,8.816869349134177e+26,-8.812791640457094e+26
32056057803.61383,222280184069.9457,-99999794371.73412,-259799884908.88333,129196213762.91475,84024357484.40152,-10685.350034304494,21862.71583430623,0.03237865293377795,-29999.97512437601,11994.688617067488,-11999.932110346317,-6.381291040486644e+28,1.3056413896247681e+29,6.440114068528434e+28,-5.966995052238389e+34,8.81369719582119e+26,-8.817550114682473e+26
31949190265.27685,222498759981.45956,-99999794047.90384,-260099884659.97083,129316117523.98325,83904293472.30302,-10686.753833697865,21857.591151386794,0.032383027178739254,-29999.97510875009,11990.376106849493,-12006.401209849775,-6.382129389484365e+28,1.3053353435608194e+29,6.440984105851237e+28,-5.966995049130393e+34,8.810528363313007e+26,-8.822303608997614e+26
31842308739.96536,222717284736.06937,-99999793724.02998,-260399884410.90234,129435978205.05573,83784164836.8512,-10688.152531149299,21852.47546098072,0.0323873859384128,-29999.97509315142,11986.068107248066,-12012.863545182561,-6.382964691602362e+28,1.3050298345297688e+29,6.441851063150305e+28,-5.966995046027817e+34,8.807362845205878e+26,-8.827052133000146e+26
31735413278.491932,222935758423.48944,-99999793400.11269,-260699884161.67813,129555795851.15144,83663971645.5575,-10689.546147342622,21847.36874200704,0.032391729275223116,-29999.975077579937,11981.764609572416,-12019.319129370058,-6.383796959193014e+28,1.3047248612726603e+29,6.4427149528418775e+28,-5.9669950429306495e+34,8.804200635113811e+26,-8.831795696261119e+26
31628503931.463272,223154181133.22382,-99999793076.15211,-260999883912.2985,129675570507.203,83543713965.80348,-10690.934702865972,21842.27097343848,0.032396057251306565,-29999.975062035574,11977.465605155838,-12025.767975401615,-6.384626204551559e+28,1.3044204225337462e+29,6.443575787284876e+28,-5.966995039838876e+34,8.80104172666851e+26,-8.836534308325106e+26
31521580749.28115,223372552954.56683,-99999792752.14842,-261299883662.76367,129795302218.05656,83423391864.84117,-10692.318218212291,21837.182134301394,0.032400369928512765,-29999.97504651827,11973.171085355623,-12032.210096230672,-6.385452439916381e+28,1.3041165170604794e+29,6.444433578781188e+28,-5.9669950367524835e+34,8.797886113519311e+26,-8.841267978710298e+26
31414643782.143353,223590873976.60358,-99999792428.10175,-261599883413.07394,129914991028.47209,83303005409.79343,-10693.69671377981,21832.102203675637,0.0324046673684061,-29999.975031027963,11968.88104155297,-12038.645504774895,-6.386275677469303e+28,1.3038131436035091e+29,6.445288339575973e+28,-5.966995033671461e+34,8.794733789333122e+26,-8.845996716908592e+26
31307693080.04463,223809144288.2105,-99999792104.01225,-261899883163.22958,130034636983.12363,83182554667.65427,-10695.070209872538,21827.03116069449,0.03240894963226716,-29999.97501556459,11964.595465152901,-12045.0742139163,-6.38709592933588e+28,1.303510300916675e+29,6.446140081857938e+28,-5.966995030595796e+34,8.791584747794351e+26,-8.850720532385696e+26
31200728692.777622,224027363978.05597,-99999791779.88008,-262199882913.23087,130154240126.59947,83062039705.28925,-10696.438726700742,21821.968984544546,0.032413216781094205,-29999.975000128085,11960.314347584177,-12051.496236501382,-6.387913207585684e+28,1.3032079877570005e+29,6.446988817759637e+28,-5.966995027525476e+34,8.788438982604853e+26,-8.855439434581215e+26
31093750669.933807,224245533134.60062,-99999791455.7054,-262499882663.07806,130273800503.40247,82941460589.43584,-10697.80228438143,21816.915654465636,0.0324174688756046,-29999.97498471839,11956.037680299207,-12057.911585341242,-6.388727524232591e+28,1.3029062028846879e+29,6.447834559357755e+28,-5.966995024460487e+34,8.785296487483858e+26,-8.860153432908745e+26
30986759060.90442,224463651846.0981,-99999791131.48834,-262799882412.77142,130393318157.95021,82820817386.70372,-10699.16090293883,21811.871149750714,0.03242170597623626,-29999.974969335435,11951.76545477397,-12064.320273211717,-6.389538891235069e+28,1.3026049450631127e+29,6.448677318673392e+28,-5.966995021400818e+34,8.782157256167913e+26,-8.86486253675597e+26
30879753914.88137,224681720200.59558,-99999790807.22906,-263099882162.31122,130512793134.57529,82700110163.57518,-10700.514602304855,21806.835449745766,0.03242592814314909,-29999.974953979163,11947.497662507923,-12070.722312853502,-6.390347320496459e+28,1.3023042130588172e+29,6.449517107672353e+28,-5.966995018346455e+34,8.779021282410821e+26,-8.869566755484754e+26
30772735280.858173,224899738285.93408,-99999790482.9277,-263399881911.69772,130632225477.52553,82579338986.40546,-10701.863402319588,21801.80853384971,0.03243013543622637,-29999.974938649513,11943.234295023924,-12077.117716972281,-6.391152823865259e+28,1.3020040056415048e+29,6.450353938265426e+28,-5.966995015297388e+34,8.775888559983579e+26,-8.874266098431233e+26
30665703207.630856,225117706189.74924,-99999790158.58443,-263699881660.93118,130751615230.9642,82458503921.42307,-10703.207322731749,21796.790381514307,0.03243432791507622,-29999.97492334642,11938.975343868138,-12083.506498238843,-6.3919554131354e+28,1.3017043215840345e+29,6.4511878223086606e+28,-5.9669950122536025e+34,8.772759082674308e+26,-8.878960574905901e+26
30558657743.798862,225335623999.47168,-99999789834.19937,-263999881410.01187,130870962438.9703,82337605034.73018,-10704.546383199153,21791.78097224404,0.03243850563903296,-29999.974908069824,11934.720800609966,-12089.888669289217,-6.392755100046534e+28,1.3014051596624142e+29,6.452018771603655e+28,-5.966995009215088e+34,8.769632844288202e+26,-8.883650194193716e+26
30451598937.765972,225553491802.32764,-99999789509.77269,-264299881158.94006,130990267145.53873,82216642392.30293,-10705.880603289188,21786.78028559604,0.03244266866715853,-29999.97489281966,11930.470656841951,-12096.26424272479,-6.393551896284303e+28,1.3011065186557957e+29,6.4528467978978315e+28,-5.96699500618183e+34,8.766509838647465e+26,-8.888334965554175e+26
30344526837.74118,225771309685.33945,-99999789185.30452,-264599880907.71603,131109529394.58052,82095616059.9918,-10707.210002479267,21781.788301179975,0.032446817058243885,-29999.97487759587,11926.2249041797,-12102.633231112432,-6.394345813480618e+28,1.3008083973464683e+29,6.453671912884708e+28,-5.966995003153818e+34,8.763390059591244e+26,-8.893014898221414e+26
30237441491.73961,225989077735.32602,-99999788860.79501,-264899880656.34003,131228749229.92314,81974526103.52196,-10708.534600157294,21776.804998657946,0.03245095087081037,-29999.974862398387,11921.983534261803,-12108.995646984618,-6.395136863213937e+28,1.3005107945198527e+29,6.454494128204181e+28,-5.966995000131039e+34,8.760273500975572e+26,-8.897690001404297e+26
30130342947.58339,226206796038.90347,-99999788536.24431,-265199880404.8123,131347926695.31064,81853372588.49356,-10709.854415622116,21771.8303577444,0.0324550701631111,-29999.974847227153,11917.746538749743,-12115.351502839556,-6.395925057009528e+28,1.3002137089644956e+29,6.455313455442797e+28,-5.966994997113481e+34,8.757160156673311e+26,-8.902360284286506e+26
30023231252.90255,226424464682.48553,-99999788211.65256,-265499880153.13312,131467061834.40392,81732155580.38214,-10711.169468083983,21766.864358206007,0.03245917499313231,-29999.974832082105,11913.513909327823,-12121.7008111413,-6.3967104063397545e+28,1.2999171394720628e+29,6.456129906134017e+28,-5.96699499410113e+34,8.754050020574084e+26,-8.907025756026627e+26
29916106455.1359,226642083752.28415,-99999787887.0199,-265799879901.30273,131586154690.78094,81610875144.53894,-10712.479776664997,21761.906979861586,0.032463265418594754,-29999.974816963186,11909.285637703082,-12128.043584319877,-6.3974929226243365e+28,1.299621084837334e+29,6.456943491758496e+28,-5.966994991093977e+34,8.750943086584225e+26,-8.911686425758246e+26
29808968601.531902,226859653334.30997,-99999787562.34648,-266099879649.32144,131705205307.937,81489531346.19122,-10713.78536039956,21756.958202581987,0.03246734149695502,-29999.974801870332,11905.06171560521,-12134.379834771407,-6.3982726172306185e+28,1.2993255438581964e+29,6.457754223744353e+28,-5.966994988092009e+34,8.747839348626708e+26,-8.91634230259003e+26
29701817739.149555,227077173514.37286,-99999787237.63245,-266399879397.18948,131824213729.28487,81368124250.44264,-10715.08623823483,21752.01800628999,0.0324714032854069,-29999.974786803483,11900.842134786473,-12140.709574858225,-6.399049501473841e+28,1.2990305153356382e+29,6.458562113467433e+28,-5.966994985095212e+34,8.7447388006411e+26,-8.920993395605824e+26
29594653914.859245,227294644378.08246,-99999786912.87794,-266699879144.9071,131943179998.15508,81246653922.27356,-10716.38242903115,21747.086370960205,0.032475450840882714,-29999.97477176258,11896.62688702163,-12147.032816908995,-6.399823586617402e+28,1.2987359980737436e+29,6.459367172251571e+28,-5.966994982103577e+34,8.741641436583493e+26,-8.925639713864729e+26
29487477175.34362,227512066010.84866,-99999786588.0831,-266999878892.47458,132062104157.79616,81125120426.54137,-10717.673951562505,21742.163276618976,0.03247948422005464,-29999.97475674756,11892.415964107848,-12153.349573218837,-6.400594883873128e+28,1.2984419908796853e+29,6.460169411368867e+28,-5.96699497911709e+34,8.738547250426446e+26,-8.930281266401202e+26
29380287567.09845,227729438497.8821,-99999786263.24806,-267299878639.89215,132180986251.3748,81003523827.98087,-10718.960824516958,21737.248703344267,0.032483503479336054,-29999.974741758364,11888.209357864633,-12159.659856049439,-6.401363404401528e+28,1.2981484925637197e+29,6.460968842039941e+28,-5.966994976135738e+34,8.735456236158932e+26,-8.934918062225128e+26
29273085136.43348,227946761924.19476,-99999785938.37297,-267599878387.1601,132299826321.97614,80881864191.20457,-10720.243066497083,21732.34263126557,0.03248750867488285,-29999.97472679493,11884.007060133741,-12165.963677629179,-6.402129159312059e+28,1.2978555019391799e+29,6.461765475434199e+28,-5.966994973159512e+34,8.732368387786273e+26,-8.93955011032192e+26
29165869929.473274,228164036374.6004,-99999785613.45798,-267899878134.27866,132418624412.60393,80760141580.70305,-10721.520696020405,21727.44504056379,0.03249149986259472,-29999.9747118572,11879.809062779104,-12172.261050153244,-6.402892159663386e+28,1.2975630178224697e+29,6.462559322670089e+28,-5.966994970188397e+34,8.729283699330086e+26,-8.944177419652602e+26
29058641992.158077,228381261933.71512,-99999785288.5032,-268199877881.2481,132537380566.1808,80638356060.84521,-10722.793731519832,21722.555911471158,0.03249547709811647,-29999.974696945115,11875.615357686751,-12178.551985783744,-6.4036524164636445e+28,1.2972710390330577e+29,6.463350394815365e+28,-5.966994967222383e+34,8.726202164828224e+26,-8.948799999153895e+26
28951401370.244637,228598438685.95782,-99999784963.5088,-268499877628.0687,132656094825.54845,80516507695.87872,-10724.062191344083,21717.675224271108,0.03249944043683933,-29999.974682058615,11871.425936764726,-12184.83649664983,-6.404409940670687e+28,1.2969795643934706e+29,6.464138702887343e+28,-5.966994964261458e+34,8.723123778334721e+26,-8.953417857738296e+26
28844148109.307056,228815566715.5508,-99999784638.4749,-268799877374.74066,132774767233.46788,80394596549.93025,-10725.326093758116,21712.802959298187,0.032503389933902234,-29999.97466719764,11867.240791943017,-12191.11459484781,-6.405164743192347e+28,1.2966885927292878e+29,6.464924257853154e+28,-5.96699496130561e+34,8.720048533919729e+26,-8.95803100429417e+26
28736882254.73762,229032646106.5202,-99999784313.40164,-269099877121.26428,132893397832.61961,80272622687.00584,-10726.585456943561,21707.939096937942,0.032507325644193084,-29999.97465236213,11863.05991517347,-12197.386292441264,-6.405916834886695e+28,1.296398122869134e+29,6.465707070630004e+28,-5.9669949583548275e+34,8.716976425669465e+26,-8.962639447685841e+26
28629603851.74763,229249676942.69647,-99999783988.28917,-269399876867.6398,133011986665.60391,80150586170.99123,-10727.840298999134,21703.083617626824,0.032511247622350053,-29999.974637552026,11858.883298429719,-12203.651601461164,-6.406666226562283e+28,1.296108153644674e+29,6.466487152085425e+28,-5.966994955409097e+34,8.713907447686157e+26,-8.967243196753663e+26
28522312945.36822,229466659307.715,-99999783663.1376,-269699876613.86746,133130533774.94098,80028487065.65216,-10729.09063794106,21698.236501852076,0.03251515592276283,-29999.97462276727,11854.710933707103,-12209.91053390598,-6.407412928978402e+28,1.295818683890606e+29,6.467264513037527e+28,-5.96699495246841e+34,8.710841594087979e+26,-8.971842260314115e+26
